396.83,390.72,392.35,714.95,700.1,711.95,513.44,507.75,511.43,332.2,326.4,327.3,2978.8,2944,2960.6,712,701.1,707.8,187.45,184.25,185.8	390.7,383.5,385.3,1106.8,1076.1,1080.65,135.2,132,134.9,486.4,478.5,480.8,1826.9,1799.9,1813.65,296.2,287,292.6,431.6,423.6,424.55	332.4,327.6,328.95,72.4,70.2,71.65,1163.6,1146.2,1156.3,278.4,272.55,273.95,864.5,845.1,858.3,144.15,141.3,141.75,1194.9,1174.7,1185.5
399.38,391.98,398.81,727.45,713.85,725.85,516.9,508.76,515.6,336.8,327.55,333.35,3015,2953.1,3009.9,720,705.25,718.7,190.9,185.95,190.35	400.3,386.45,399.6,1098.5,1069.1,1094.8,138.35,134.2,137.55,492.5,478,490.45,1873.4,1815,1869.45,297.5,293.2,295.75,434,421.55,432.55	336.7,328.75,336.25,74.4,71.3,73.95,1174,1145.1,1169.85,278,273.55,276.35,880.4,860.1,876.3,143.25,140.6,142.65,1204.85,1185.65,1200.95
402.54,395.52,398.45,733,713,714.95,518.19,512.25,512.9,339.5,328.35,334.25,3032,2982.2,2991.05,728.9,703.55,709.8,192.25,189.7,190.7	411.8,397.85,399.75,1097.85,1050.25,1066.1,138,132.6,132.95,492.85,480.55,483.6,1874.45,1828,1837.75,288.45,255,281.05,436.8,429.5,431.9	339.3,333.35,334.25,74.9,72.5,73.05,1188.9,1165.5,1172.55,281.65,276.2,277.25,880,856,858.6,142,136.4,136.95,1209,1175,1176.9
396.75,388.16,393.72,715.8,704.3,709.5,513.93,503.6,505.28,336.3,332,332.75,2983,2901,2923.35,724.3,704.25,716.05,191.95,187.7,188.95	401.4,391.75,393.1,1064.6,1052,1055.65,133.85,130.3,130.6,483.9,478.05,482.3,1854.7,1828.1,1836.1,284.9,277.05,282.5,429.75,417.55,420.5	336.15,328.4,329.6,72.85,71.1,71.4,1167,1146.15,1152.1,282.1,276,281.2,864,851.15,856.7,136.55,131.9,132.6,1181.25,1148,1158.05
394.66,384.79,388.56,709.5,688.65,692.8,502.58,494.2,498.19,335.9,329.05,333.5,2858.4,2755,2801.45,715.15,692.3,695.05,189.7,183.15,187.1	396,387.2,388.95,1069.4,1041.15,1050.95,130.6,128.1,129.15,483.7,471.25,476.5,1827.85,1775.05,1784.15,284.6,278.1,281.1,416.85,407.45,414.3	329.3,321.45,324.1,70.5,68.25,68.9,1147,1130.15,1137.35,284.65,279.5,282.75,860.9,848,852.45,132,129.9,130.55,1153.6,1112.95,1150.6
392.6,386.45,388.71,699.5,686.7,697,507.1,497.66,505.69,335.2,331.25,332.7,2814.6,2764.2,2788.55,712.8,696.25,708.95,190.9,186.65,190.55	398.35,388.1,396.3,1064.65,1051.2,1058.1,133.95,129.85,133.25,493.45,477.1,490.55,1813,1781,1807.45,288.5,282.5,287.25,415.55,410.25,413.85	326.35,319.6,324.75,70.5,68.7,69.25,1158.2,1145.8,1154.85,289,283.4,286.9,872,855.25,869.45,132.9,131.2,132.3,1171.8,1134.1,1154.05
391.13,384.72,386.96,713.2,688.1,703.55,514.7,500.25,506.8,337.25,329.2,333.05,2769.5,2737,2744.8,724,703,714.8,192,188.15,189.25	400,394.5,396.9,1086,1049.35,1069.9,140.35,131.7,138.1,501.35,487.25,495.35,1845.9,1785,1817.8,301.5,284.4,298,416,409.55,411.45	331.6,322,329.2,71.5,68.1,69.35,1178.75,1142.5,1164,288.45,282.05,283.45,880.9,862,868.6,133.9,130.9,131.95,1160.9,1120.05,1125.8
389.79,385.62,386.48,709.5,692.75,696.6,511,503.7,509.65,334.35,329.1,330.75,2770.05,2726.05,2740.35,723,706.5,720.7,191.85,188.25,189.55	399.5,392.1,393.7,1077.5,1059.65,1061.7,140.15,136.9,138.85,496.9,489.05,490.55,1831.75,1802,1822.55,298.65,290.3,291.2,417,411,415	330.1,323.5,325.1,70.5,68.6,68.95,1169.8,1151.05,1166.6,284.9,278.05,278.9,878,866.45,874,133.4,130.7,131.35,1178,1142,1147.9
397.6,385.57,396.25,703.6,692,701.75,520.25,508.8,515.95,334.8,329.2,333.85,2755,2716.55,2721.05,721.4,707.15,709.45,189.6,185.3,186.75	396.6,391.45,393.65,1062,1045.35,1051.2,142.9,138.2,141.05,492.95,484.05,490.05,1826,1794,1798.8,293.45,285.2,287.45,416.4,410.5,413.4	324.55,316,318.3,70.05,68.6,69.15,1180,1158,1166.4,279.65,276.45,277.75,876.85,865.5,868.35,132.7,131,131.7,1154.25,1122,1124.6
398.19,391.4,394.68,710.4,697.2,705.35,519.9,509.8,512.05,333.55,330.2,332.1,2767.9,2725,2756.85,718.8,705,717.65,190.5,187.1,189.2	401.75,392.3,399.05,1072,1043.65,1064.3,144.25,139.1,142.85,506.4,487.3,502.4,1824.8,1786,1816.95,294.9,284.9,291.3,418,410.4,415.15	320.75,317.75,319.9,69.65,68.25,69.4,1169,1151,1162.8,279.15,276.25,277.85,885,868.75,882.25,133.65,131.5,132.65,1148,1120,1139.1
397.8,390.22,391.43,709.8,693.95,696.95,516.95,503.35,504.2,333.95,330.1,332.1,2775,2742.5,2753.35,720.5,704.1,706.05,190,185.2,185.75	401.25,394.5,395.6,1071.7,1044,1047.45,144,139.5,140.2,509.6,490.25,491.6,1833,1794,1800.55,293.25,284.5,285.55,418,395.75,399.85	321.35,315.95,318,71.25,68.8,69.2,1176.9,1159.65,1162.8,280.35,274.75,275.55,888.1,869.05,876.9,133.75,130.9,131.2,1152,1124,1130.35
391.34,385.6,388.42,701.95,692.55,698.4,504.9,496.2,497.75,336.5,331.2,333.4,2783.45,2736,2763.85,711.5,697.55,703.1,186.5,182.6,183.15	397.25,393.3,395.3,1057.7,1040,1043.55,140.3,136.1,136.95,493.5,474.5,477.3,1812.65,1788,1793.1,282.4,276.6,278.05,403.35,394.1,401.05	317.6,313.6,316.1,69.3,66.35,67,1168.8,1147.5,1152.45,279,275.25,277.15,878,858.05,861.05,132,128.9,129.4,1131.75,1118.65,1122.2
396.2,388.49,395.52,712,700.6,707.4,508.5,500.2,503.5,338,333,334.7,2838.75,2772.1,2827.35,726,705.65,724.6,187.45,183.2,183.9	413.4,397,412.15,1072.8,1049,1070.35,142.3,137.85,141.9,489.55,477.3,486.95,1832.9,1800,1829.65,286.65,265.9,285.1,407.8,402.65,406.55	323.35,316.7,322.05,68.45,67.15,68.1,1168,1157.05,1164.95,282.5,277.4,280.45,879.4,863.55,876.3,132.3,129.2,131.85,1139.9,1048,1133.55
401.86,391.69,400.38,710.8,696.05,709.4,508.15,498.55,506.85,334.9,330.65,332.5,2829,2792.3,2814.85,752.15,720.25,748.4,185.4,181.8,184.2	437.9,409.05,432.95,1085.4,1056.55,1075.9,144.75,140.35,143.6,490,478,487.9,1861,1815.8,1854.95,288.05,280.05,282,412.4,400.2,411.15	322.55,315.25,317.95,69.2,67.7,68.8,1187,1153.5,1183.35,282.45,277.5,280.5,894.8,879.6,883.65,134.75,131.5,134.1,1144,1122.2,1140.8
404.99,379.33,381.07,713.9,686.3,693.05,516,495.55,498.4,334.2,325.1,327.7,2825.8,2787,2797.6,753.2,715.35,718.85,185.9,180.35,180.85	433,422.7,425.25,1080.9,1033.25,1040.45,144.35,133.95,134.8,491.35,464,466.3,1864.95,1774.15,1779.7,285.8,276.85,280.05,412.4,405.2,410.2	319.45,311.75,312.15,69.1,66.45,66.7,1196.25,1151.65,1179.3,282.75,276,276.85,891,870.1,871.95,135.3,131.25,131.7,1149.5,1125.3,1142.45
382.59,360.61,365.39,704.35,686.25,702.2,503.65,492.75,502.2,329.5,322.55,326.55,2833.8,2790.95,2796.6,719.55,708.1,717.65,181.6,178.1,180.35	432,423,429.7,1046.2,1021.1,1026.5,137.7,130.95,133.95,469.3,454.1,464.5,1795.3,1735.05,1758.15,288.9,279,288.05,410.5,402.05,402.9	314.55,307.85,311.5,67.3,63.95,64.75,1217,1172,1209.95,280.3,275.1,276.45,874.65,859.1,861.15,132.9,130.25,131.2,1153.5,1138.25,1143.9
370.52,360.02,369.55,696.55,688.05,689.9,499.85,485.3,487.05,329.5,320.3,323.05,2772,2734.55,2750.7,725.65,702.15,717.8,179.5,175.95,176.35	433.35,425.1,431.1,1034.95,1012.25,1020.1,133.35,128.65,129.45,467.65,454.2,458.3,1753.5,1726,1741.35,293.6,283.75,290.8,398.95,391.5,394.85	311.45,307.45,308,64,62.55,63.2,1226,1185.25,1188.65,280,274.35,277.9,854.7,833.85,837.15,130.35,127.45,127.85,1144,1119.4,1129.8
366.4,360.28,364.49,692.45,678.05,690.05,491.2,481.2,488.85,326.2,320.2,324.15,2782,2731.4,2774.35,723.95,709.1,720.9,178.95,176.1,176.75	438.2,426.6,436.6,1052,1007.65,1038.9,129.1,123.25,126.65,458.95,443.3,447.8,1745,1712.4,1718.05,293.4,271.6,274.8,401.3,389.35,390.95	309.9,304.35,305.85,65,61.55,62.2,1214.5,1180.6,1203.05,275.4,268.95,269.65,849.9,825.6,830.2,127,125,125.65,1141.95,1123.05,1136.5
368.48,360.4,362.41,707.4,695,697.55,496.85,487,490.45,328.1,322.9,324.45,2822.55,2789.05,2817.55,736.45,725.1,734.05,179.5,177.2,177.75	444,437,441.45,1060.8,1041,1047.65,130.7,126.25,129.2,461.75,449.5,456.5,1755.2,1730,1752.8,281,264,269.8,397.8,388.9,394.15	309.05,304.65,306.15,63.7,60.15,61.15,1224,1186.5,1207.4,275.35,269.05,274.1,840,825.1,835.7,126.5,118.1,119.45,1151,1129,1140
362.8,357.35,359.72,694.2,685,687.4,489.05,482,485.35,326.65,320.5,324.3,2799.05,2750.1,2760.35,744.9,723.4,725.85,181.4,176,180.9	439.45,430.3,432.95,1043.5,1021.65,1026.3,128,124.6,125.75,460.8,448.5,458.45,1752.5,1710.1,1725.95,273.8,260.8,262.7,392.2,383.45,385.35	313,304.1,311.95,61,57.15,57.7,1205.75,1188,1202.3,277.5,271.8,276.3,840,823,838.55,119,115.8,117.35,1135.45,1123.6,1131.65
360.68,354.22,359.78,686.4,677.25,683.25,488,478.05,484.75,324.45,317.65,323.2,2749.5,2718.3,2745.4,722.6,705,713,181.9,177.85,181.6	432.2,413.6,426.9,1017.75,995,1007.9,125.75,122.35,124.75,464.4,451,459.45,1708,1645.05,1653.5,270.8,256.8,269.1,386.85,377,382.8	312.75,308.7,312.1,56,53.9,54.95,1209.8,1190,1205.8,279.9,273.25,277.35,841.8,826.1,830.4,120.85,115,120.15,1126.7,1097.1,1110.95
361.44,352.02,354.36,695.5,675,677.25,490.4,476.3,478.05,325.15,318,319.2,2762,2709.25,2714.1,711.05,678.1,680.4,180.85,176.35,177.2	429.5,420.5,424.1,1018.35,991.2,994.9,126.9,121.1,121.85,463.65,450.35,452.2,1664.8,1630.2,1637.65,271.85,261.6,262.7,385.25,375.35,376.55	313.4,303.3,304.85,55.55,52.05,52.8,1207.7,1181.15,1184.9,279.5,272.2,273.35,834,812,814.75,121.5,117,118.05,1119,1018,1099
350,337.71,339.75,674.4,660.55,667.4,475.55,461.55,473.55,320.5,312.4,319.2,2655,2532.55,2594.6,671,641.05,656.1,175.6,171.6,172.05	420.85,409.6,415.8,980,950.2,967.45,123,115.9,121.55,447.55,432.2,438.5,1633.1,1564.25,1627.05,257.75,242.05,249.45,370.75,359.1,368.35	309.8,295.25,306.4,50.75,47.5,50.3,1185.1,1158.15,1181.5,279.5,268.15,276.55,800.6,781.15,793.6,115.4,110.15,114.7,1081,1029.1,1057.8
342.54,328.44,338.92,667.3,645,649.15,480,460.1,463.85,321.8,309.95,319.5,2544,2438.55,2482.65,681.4,635.05,669.3,173.4,165.45,171.5	414.5,395.7,408.45,976,935.7,953.6,124.5,117.55,122.45,453.3,428.1,438.9,1662.4,1580.55,1621.45,250.4,235,242.45,400.15,338.35,358.85	307.15,296.1,302.9,51.2,47.15,48.7,1188,1152.35,1172.3,286,269.55,282.8,800,768.35,783.95,112.3,106.05,107.15,1034,996.3,1009.25
350.4,327.05,344.36,666,623.55,660.5,473.6,450.45,466.05,323.75,312.5,320.75,2449.4,2349.95,2386.9,702.6,640.3,696.5,171.7,166.6,169.4	411.5,392.75,407.1,968,910,942.65,124.9,117.95,122.1,452.3,424.9,448.85,1644,1565.35,1600.75,247.5,229.1,235.75,352.95,339.95,348.75	299.3,291,293.55,49.9,45.75,47.8,1202,1150,1196.6,289.6,279,285.7,782.65,754.55,767.65,108.8,102,106.7,990,952,969.8
358.99,350.99,356.49,672.05,660.3,667.75,484.9,473.3,479.55,321.15,315.5,317,2484.4,2417.65,2452.05,732.45,705.1,729.5,177.9,169.5,175.7	413.7,399.2,406.4,972,958,963.15,126.6,123.8,125.7,462.9,451,459.25,1647.5,1615,1641.75,246,237.75,241.85,358.75,350.6,356	300.25,294,299,50.15,48,49.05,1278.2,1202.05,1272.75,289.45,276.6,278.6,801,765.05,773.1,113.8,108.6,112.4,1013.7,975.25,984.85
357.3,349.8,351.46,687.5,664.1,682.85,484.85,475.25,479.3,318,315.2,316.15,2472,2419,2442.35,739.4,715.8,728.4,179.25,174.65,177.75	406.65,395.2,396.7,969.7,942.3,945,126.5,122.55,122.9,476,456.4,469,1645,1616.9,1624.95,245.3,238.25,240.6,357.5,349.35,353.9	302.9,291.75,293.75,49.9,47.65,49.15,1275.4,1236.5,1244.9,279.8,274.7,277.15,786.4,767.7,773.5,112.7,110.1,111.45,985.5,964,978.15
355,344.04,345.4,687.25,665.05,670.85,484.3,464.7,469.4,318.45,314,316,2476.15,2351.4,2383.35,741.4,729.1,737.95,178.25,175,175.65	400.1,385.6,388.85,964.8,933.55,943.1,124.8,118.55,119.25,474.25,456.1,459,1653.5,1609.95,1630.5,244.55,235.6,241,358.15,337.2,343.1	297.9,292.9,294.1,50.3,47.65,48.25,1266,1235.5,1244.5,283.3,276.05,279,779.95,760,763.4,114,108.7,110.35,991.75,937.7,949.1
353.98,346.83,352.29,682.75,644.05,646.5,477.95,456.2,458.3,316.9,310.55,311.5,2440.7,2380.6,2402.1,745.5,726.6,729.9,177.55,174.2,175	401,387.65,393.55,966.95,933,936.45,121.75,113.85,114.3,461.15,441.4,443.4,1650,1591.05,1605.25,244.7,229.45,231,348.75,338.2,340.3	296,282,285.95,48,38.15,39.1,1251.5,1217.7,1222.15,284.75,271.3,272.8,773.25,754.45,758.45,111.6,103.5,105.05,975.3,955.55,971.05
359.58,350.92,356.21,671.95,641.35,661.65,473.65,456.2,467.5,319.9,311.5,318.05,2470.9,2404.35,2454.9,730.5,715.2,721.5,178,174.15,175.65	400.75,384,397.25,944.25,908,912.7,116.6,111.3,112.5,455,430.65,444.75,1648,1605.15,1642.2,235,227.8,232.65,353.7,340.15,345.75	291.95,281.6,290.65,40.7,37.2,38.6,1226.05,1176,1183.85,281,274,277.5,776.9,752.2,756.95,108.35,104.8,106.85,1012.55,968.2,1000.15
357,350.2,350.89,669,638.4,641.9,473.7,457.55,460.5,321.4,316.5,317.9,2469.85,2352,2361.75,734.8,707.15,718.05,176.75,173,173.8	402.2,390,391.15,917,863.2,864.85,113.05,106.1,107,446.3,429.6,432.4,1650,1618,1622.8,234.7,225.1,226.5,346,325.75,328.25	292.1,283.25,284.55,39.6,36.25,36.7,1197.95,1149.05,1153.95,279.95,274.9,276.1,760.95,737.35,740.85,107.95,103.6,104.25,1007.65,955.1,959.15
348.93,335.3,337.02,646,629.45,640.55,464.4,451,461.45,320.45,313.55,316.35,2276.8,2177.85,2227.85,728.4,705.55,720.9,175.85,172.8,174.2	395.25,378.3,383.75,855.6,826.2,835.3,110.35,104.55,107.2,440.1,423.9,433.65,1606.65,1535.25,1545,225.35,217.25,223.35,328.3,311,320.75	287.3,275.3,285.65,36.65,34.75,35.45,1162.8,1129.25,1156.4,281.3,272.95,276.7,741.15,723.1,733.25,106.35,102.1,105.15,946.9,905.3,922.8
346.24,334.93,344.56,649,639.1,643.45,464.9,452,454.55,316.8,313.65,314.6,2246.05,2182,2198.9,724.25,701,717.25,177.25,172,175.4	394.45,380.7,393.35,859.35,827.7,851.95,114,107,113.35,438.75,425.65,430.1,1577,1516,1565.95,225,209.3,221.75,337.6,315.9,333.25	292.4,279.65,290.2,38.3,35,37.65,1172,1141.1,1167,288.65,274.9,286.9,761.75,726.65,758.15,112.9,103.4,111.7,931.1,904,921.15
353.18,343.16,352.33,652.35,633.05,646.9,461.3,446.4,458.05,320,314.25,318.75,2302.7,2197.05,2274.35,719.6,694.25,710,176.45,171.5,172	404.8,392,402.15,862.9,832.75,851,115.05,109.6,113.2,439.5,428.2,430.2,1598.3,1561.65,1591.2,227,219.95,223.3,339,322.25,334.05	292,281.55,282.95,38.6,36.45,37.1,1168.45,1150,1155,288.3,278.55,279.15,771.4,747.5,765.2,113.15,108.8,110.75,989.2,921.4,981.5
351.67,347.32,349.85,657.7,641.25,645.85,460.5,451.3,454.25,321.9,316.5,319.9,2278,2230.25,2250.05,712.5,694.05,696.95,171.85,170,170.6	403.7,395.1,397.15,859.9,832.75,841.1,115.5,107.7,108.85,437.25,425.5,427.6,1609,1542.25,1559.85,227.25,216.5,218.2,333.7,326.45,329.35	287.85,280.05,281.1,38.5,36,36.6,1158.35,1098,1115.65,282.65,277.2,278.75,769.9,755.6,761.1,112.45,108.6,109.85,980,954.15,960.7
354.64,346.44,349.54,650.6,624.95,627.7,460.75,440.5,444.05,324.35,319.15,320.7,2265,2175,2189.4,709,690.55,699.85,170.75,168.15,169.95	403.35,393,401.9,853.25,828,833.3,110.75,106.45,107.05,434.35,419.1,422.95,1567.9,1525.5,1543.5,221.2,215,217.7,331.95,326.2,327.85	284.8,277.95,280.7,37.05,34.35,35,1130.1,1104.1,1109.55,287.45,279.5,281.5,769.2,752.25,754.65,111,106.2,107.2,974,938.8,950.15
357.03,342.73,346.05,641.3,613.05,622.45,452.5,437.3,440.1,322.35,317.4,319.75,2256.9,2186.55,2203.8,719.5,698.95,704.5,170,162.6,166	409.6,396.25,399.15,839.9,813.85,820.8,109.15,103.25,105,427.85,409,413.85,1573,1523.6,1531.55,218.5,200.55,203.6,332,316.55,320.65	284.6,274.6,277.65,34.65,31,31.65,1130.4,1052.25,1084.25,285,276.25,277.95,759.8,715.2,721.2,106.9,101,102.5,968.95,939,948.15
356.8,348.6,354.98,652.3,627.1,647.95,458,443.6,456.75,322.9,318.35,321.65,2323.8,2225,2307,742,709.9,733.85,169.7,166.75,169.3	411.5,404.25,407.1,864,833.55,858.55,111.75,107,111.25,444.9,414.8,442.1,1634,1542,1617.5,215.3,195.45,213.85,336.5,325.5,330.6	283.15,275.65,280.9,34.95,32.45,34.65,1111,1061,1085.8,281.8,275.05,276.2,762.35,730.65,757.3,107.85,103.5,107.5,1022.9,964,1019.3
357.96,349.63,352.28,668.4,651.45,663.7,474.25,459.05,471.25,324.7,320.85,321.35,2363.75,2281.2,2345.4,745,734.1,739.85,170.5,167.45,169.15	417.8,402.75,405.8,886.7,859.25,872.65,115.9,111.55,114.25,449.95,435.1,442.45,1645.95,1572,1607.9,235,214.1,233.2,338,326.1,335.35	283.9,278.9,281.65,35.6,33.9,34.65,1106,1067.5,1096.65,275.45,260.7,263.5,797,765.1,784.2,110.4,104.75,108.45,1047.55,1021.5,1040.85
358.2,342.02,346.24,684.9,654,660.85,476.05,466.4,471.7,327.5,312.05,320.5,2379.45,2277,2318.65,769.5,740,765.85,174,165.35,166.65	419.5,406.8,409,897.7,874.9,887.1,117.5,109.55,110.5,455.5,437,442.1,1629.95,1585.6,1606.5,234.9,227.25,231.75,348.4,328.05,334.35	289.8,278.35,280.35,35.8,33.75,35.3,1098,1070.25,1084.3,271.8,260.1,263,813.25,780,805.3,111,108.3,109.9,1072.45,1013.15,1022.2
345,338,341.98,659.35,642.25,650.45,473.5,462.35,469.9,321.9,316.8,320,2284.95,2240.25,2264.9,773.45,754,768.3,166.7,163.3,163.65	410,401.2,406.25,887.4,865.7,882.35,112.3,108,111.1,447.4,437.45,445.4,1630.4,1584.5,1621.75,233.4,226.5,231.95,333.15,319.55,321.45	284.4,274.3,275.6,37.8,34.2,37.5,1103,1069,1091.65,262.65,254.4,256.8,799.5,783.25,788.85,113.75,108,113.15,1030,995.95,1025.25
350.36,338.91,349.53,656.4,642,655.35,474.9,458.35,472.85,320.2,314.3,319.65,2310,2220,2300.65,799,763.25,797.05,164.25,161.3,162.1	406.4,391.5,398.65,894.4,853,888.95,113.1,107.7,112.65,461.5,434.4,459.55,1644.4,1597.3,1640.25,234.2,223.45,233.3,329.75,311.85,325.15	277.5,273.75,276.5,39.3,35.9,38.55,1122.6,1093,1108.75,261,254.85,260.25,825,776.3,820.8,117.3,110.2,116.7,1039.4,1001.65,1030.65
357.76,348.85,356.43,669.4,658.5,666.65,488.45,474.35,486.45,322.45,318.25,320.85,2312.8,2265,2289.55,809.1,781.1,786.15,167.6,162.45,167.25	406,398.25,402,904.85,881.35,894.85,117.1,112.45,115.5,468.75,458.5,466.85,1687.5,1641,1674.2,240,232.6,234,331.5,325.75,329.35	284.05,276.45,283.4,45.05,38.9,44.25,1144,1097.5,1131.95,263.2,257.25,261.85,842.45,823.4,833.35,122.25,117.4,121.4,1047.7,1022.65,1026.75
362.59,353.2,354.85,667.45,656.5,660.95,487.9,478,483.05,327.85,318.55,326.4,2351,2295,2338.2,797,782,791.9,168.35,166.1,166.9	405,396.55,400.65,921.5,882.55,917.25,117.9,114.2,115.4,472.3,459.3,469.25,1718.95,1650,1706.6,237.3,229,233,343.6,330.2,337.8	292.7,282.4,291.45,46.4,43.15,45.4,1146.15,1127.65,1139,262.35,257.8,260.5,858,814.05,852.35,122.4,117.45,118.65,1052.5,1027.35,1038.5
356,345.6,346.75,672,659.05,660.6,484.5,470.25,472.25,337.25,326.2,334.3,2327.5,2264.1,2271.3,801.35,786.55,789.8,168.4,163.1,163.55	407,396,400.15,922.6,895.25,897.35,118.4,113.3,113.6,470,455.8,458.1,1708.7,1671.7,1683.05,232.8,227.35,228.25,341.5,332.35,337.45	293.9,285.95,287.1,46.2,43.3,43.75,1153.4,1104.35,1107.85,262.7,260,261.55,858.5,825,827.55,117.85,111.35,112.2,1049.55,1011.5,1014.85
346.1,338.21,340.28,658.5,642.6,654.45,469.4,461.35,468.35,349.6,331.5,347.2,2218.15,2180.05,2197.25,788,773.3,783.1,162.95,160,162	398.2,382.7,386.2,883.25,856.6,864.05,112.05,108,108.4,458,447.1,452.25,1665.6,1616.25,1631.2,226.3,218,222.15,332.75,323.2,324.85	292.3,283.65,291.2,42.75,40.2,40.6,1094.05,1059,1072.5,266.45,259,262.05,823.95,796.65,807.85,111.4,107.25,108,1001,978.3,984.25
347.36,338.28,339.81,665,646,647.9,475.55,462.8,467.7,348.25,340.65,341.85,2264.35,2196.05,2228.3,794.9,767.1,782.15,165.8,162,163.45	392.3,380.1,381.9,881.3,842.3,853.95,111.7,107.1,108.4,466.9,454.1,460.65,1663.95,1618.25,1628.7,229.65,222.5,227.3,333.6,320.3,328.15	299.5,287.1,288.05,43.25,40.4,41.55,1099.75,1063.45,1076.3,263,257.15,258.55,826.85,799.1,813.05,110.8,105,106.65,1024.9,990.15,994.55
349,333.82,344.99,651,634,647.85,480.9,460.15,477.85,355,338.35,354.1,2361,2252.1,2347.65,805,782.05,795.15,165.2,161.5,164.35	383.75,372.6,378.95,871.2,842,867.7,111.1,107.65,110.05,468.8,455.6,466.4,1633.25,1586,1608.25,231.2,222,223.85,346.45,325.4,343.3	290.85,281.1,283.6,42.5,40.9,42.2,1106,1048.8,1097.25,261.3,256.25,260.8,831.5,805.65,827.6,110.75,106.4,109.85,1029.9,991,1018.6
351.37,341.66,343.2,663.1,635.7,656.15,489.4,470.55,485.45,354.5,346.5,350.6,2423.95,2325.7,2407.5,813,792.05,807.25,165.35,162,164.8	389.4,372.85,387.05,884.7,851,878.55,113.15,109.25,112.8,483,464.35,480.75,1618.45,1572.9,1592,226.2,218.15,224.6,351.25,338.6,348.3	285.65,281.3,284.85,43.35,42.15,42.95,1097,1062,1086.15,264,257.55,259.6,838.9,813.45,837.1,113.45,108.25,112.3,1046.55,1009.25,1042.95
346.55,336.22,337.16,674.75,658.6,662.65,491.4,476.25,482.45,351.75,338.5,340.9,2444.75,2372,2390.65,815.85,796.15,799.35,172.85,165.3,172.2	389.35,382.5,386.8,896,871.8,882.65,114.1,110.6,112.7,485,470.2,472.7,1631.3,1594.1,1609.9,228.4,222.6,224.55,354,338,339.7	288.45,282.4,284,43.85,42.25,43.5,1118,1069.5,1110.95,280.7,270.05,275.55,849,822.5,828.45,113.5,108.9,109.75,1074.3,1026.1,1032.15
335.74,330.2,331.18,660.2,650.75,654.55,484.75,475.15,482.8,340.5,335.8,339.15,2407.95,2360.1,2366.75,803.85,789.65,800.8,172.45,168.5,169.05	390.5,380.15,387.75,877.05,856,860.1,114.7,110.7,113.25,476.9,466,474.2,1597.7,1552.5,1556.2,223.05,218.6,220.4,344.05,336.3,341.25	283.5,275.75,278.4,43.2,41.5,41.7,1148.7,1098.1,1141.15,279.6,269.1,270.3,830.9,816.55,822.75,109.9,107.35,108.1,1034,1015.05,1021.2
333,326.8,329.22,679.5,655.15,676.75,494.45,482.15,492.6,346.85,339.15,344.7,2446,2380,2440.5,821.5,798,817.5,172.95,168.5,172.55	393.95,386.2,393.05,888.8,860.55,885.15,116,113.2,115.7,482,471.4,480.9,1573.65,1552.1,1568.75,225.8,219.2,224.5,355.85,341.6,352.3	283.9,277.75,283.3,40.9,38.3,40.45,1160,1117.05,1153.4,269.1,260.85,262.75,857,817.25,854.25,112.45,107.8,112,1068,1025.05,1061.7
334,326.45,327.87,679.35,667.15,675.65,499.5,488.25,494.15,346.4,336.35,340.05,2455,2416.1,2434.5,817.35,807.05,815.95,174.15,172,173.3	396,392.1,394,905.5,878,899.1,116.3,114.25,115.3,485.65,476.9,481.25,1591.2,1557,1563.65,225.6,219.3,220.7,360.2,350.5,356.3	286.3,282.35,284.25,41.6,40,41.1,1148.45,1120,1126.75,265.9,261,262.35,852.5,834.1,840.35,114.1,110.3,113.65,1068.8,1040,1046.15
325.6,320.04,320.53,669.8,641.65,644.2,488.65,465.7,470.8,338.5,331.35,332.35,2416,2327.9,2345.8,809.5,779.9,783.9,171.45,165.1,165.7	388.6,368,372.15,882.3,855,861.7,113.15,108.5,109.1,474.95,455.75,458.1,1546,1481.05,1489.15,217.55,210.9,212.6,352,337.25,340.3	284.5,276.55,277.95,40.4,37.2,37.55,1115,1075.25,1083.5,263.5,257.8,258.45,831,779.35,786,111.9,106.2,107.4,1036.45,988.05,995.65
323.2,314.21,319.49,645,624,626.55,470,452.2,456.15,336.25,328.25,331.8,2387.5,2316.7,2343.45,789,771.45,777.6,168.5,164.1,166.85	381.65,361.1,374.95,865,839.5,843.05,111,106.4,109.45,466.8,445.8,455.9,1480,1436,1449.7,211.9,205.05,207.7,348.8,335,339.6	285.95,277.25,283.9,37.9,36.35,36.7,1103.9,1048,1088.6,261.4,256.1,258.85,792.7,765.3,772.85,107.05,102.4,104.5,1016,982.8,992.25
321.4,314.42,317.79,628.35,617.65,624.4,455,440.15,451.65,331.6,325.35,329.55,2368,2301.6,2358.1,781.25,761,773.55,167.9,163.3,164.05	384.75,368.2,380.55,872.25,830.7,856.2,110.85,107.5,109.3,462.65,445.7,459.15,1450,1405,1428.4,204.7,195.55,200,346.45,337.05,341	288.8,280.85,286.75,37.5,35.7,36.55,1106,1064.05,1080.15,259.2,254.05,255.8,771,748.4,761.1,105.7,101.65,104.2,1008.9,969,998.75
